model,seed,test_size,test_count,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc
Logistic C=0.1,31,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.957983193277311,0.9596415489272632
Logistic C=0.05,99,0.1,31,0.4,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9579831932773109,0.9576060687432866
Logistic C=0.05,99,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9579831932773109,0.9576060687432866
Logistic C=0.1,46,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9579831932773109,0.961361737677527
Logistic C=0.05,99,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9579831932773109,0.9576060687432866
Logistic C=0.25,48,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9579831932773109,0.961361737677527
Logistic C=0.25,90,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9579831932773109,0.9576007326007325
Logistic C=0.25,90,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9579831932773109,0.9576007326007325
Logistic C=0.25,90,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9579831932773109,0.9576007326007325
Logistic C=0.1,46,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9579831932773109,0.961361737677527
Logistic C=0.25,48,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9579831932773109,0.961361737677527
Logistic C=0.25,74,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9579831932773109,0.961361737677527
Logistic C=0.25,74,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9579831932773109,0.961361737677527
Logistic C=0.25,49,0.1,31,0.6,0.8064516129032258,1.0,0.5714285714285714,0.7272727272727273,0.9579831932773109,0.952809008218672
Logistic C=0.05,15,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9537815126050421,0.9685714285714284
Logistic C=0.05,31,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9537815126050421,0.9531480424337566
Logistic C=0.25,21,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9537815126050421,0.9531480424337566
Logistic C=0.25,21,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9537815126050421,0.9531480424337566
Logistic C=0.1,48,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.953781512605042,0.9587301587301587
Logistic C=0.1,5,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9606331168831168
Logistic C=0.1,22,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9564625850340134
Logistic C=0.1,48,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9587301587301587
Logistic C=0.1,74,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9558672321830215
Logistic C=0.1,90,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9528911564625848
Logistic C=0.1,90,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.953781512605042,0.9528911564625848
Logistic C=0.1,48,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9587301587301587
Logistic C=0.1,55,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9541922031970682
Logistic C=0.1,55,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9541922031970682
Logistic C=0.1,55,0.1,31,0.3,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9541922031970682
Logistic C=0.1,74,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9558672321830215
Logistic C=0.1,74,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9558672321830215
Logistic C=0.25,55,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9529493983828348
Logistic C=0.25,55,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9529493983828348
Logistic C=0.25,55,0.1,31,0.3,0.8064516129032258,0.75,0.8571428571428571,0.8,0.953781512605042,0.9529493983828348
Logistic C=0.25,98,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9495798319327731,0.9482398222446873
Logistic C=0.05,22,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9495798319327731,0.9505102040816324
Logistic C=0.1,54,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9495798319327731,0.9555007621777807
Logistic C=0.25,2,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9495798319327731,0.9509835402692544
Logistic C=0.25,22,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9495798319327731,0.9525935374149659
Logistic C=0.25,98,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9495798319327731,0.9482398222446873
Logistic C=0.05,84,0.1,31,0.6,0.8064516129032258,0.9,0.6428571428571429,0.75,0.9495798319327731,0.9439643689643689
Logistic C=0.05,20,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9453781512605042,0.8701265004836434
Logistic C=0.05,73,0.1,31,0.4,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9453781512605042,0.9359046707260992
Logistic C=0.05,86,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9453781512605042,0.947283272283272
Logistic C=0.05,90,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9453781512605042,0.9425286023500308
Logistic C=0.25,32,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9453781512605042,0.9127808699237269
Logistic C=0.05,17,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.936027861027861
Logistic C=0.05,90,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.9425286023500308
Logistic C=0.05,90,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.9425286023500308
Logistic C=0.05,98,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.9483457019171304
Logistic C=0.05,98,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.9483457019171304
Logistic C=0.1,98,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9453781512605042,0.946641156462585
Logistic C=0.05,55,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9485260770975055
Logistic C=0.05,55,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9485260770975055
Logistic C=0.05,55,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9485260770975055
Logistic C=0.1,86,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9438243129419599
Logistic C=0.1,86,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9438243129419599
Logistic C=0.25,86,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9453781512605042,0.9393130347464711
Logistic C=0.25,73,0.1,31,0.4,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9411764705882353,0.9355520296696764
Logistic C=0.05,74,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9411764705882353,0.9444444444444442
Logistic C=0.05,74,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9411764705882353,0.9444444444444442
Logistic C=0.1,89,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9411764705882353,0.9401686450558628
Logistic C=0.25,14,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9411764705882353,0.9445854869767911
Logistic C=0.05,48,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9411764705882353,0.9514695830485302
Logistic C=0.05,74,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9411764705882353,0.9444444444444442
Logistic C=0.05,74,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9411764705882353,0.9444444444444442
Logistic C=0.25,73,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9411764705882353,0.9355520296696764
Logistic C=0.25,73,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9411764705882353,0.9355520296696764
Logistic C=0.25,73,0.1,31,0.6,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9411764705882353,0.9355520296696764
Logistic C=0.05,61,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9369747899159664,0.9288990614648507
Logistic C=0.05,70,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9369747899159664,0.9459750775540248
Logistic C=0.1,79,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9369747899159664,0.9375522138680032
Logistic C=0.1,79,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9369747899159664,0.9375522138680032
Logistic C=0.05,61,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9369747899159664,0.9288990614648507
Logistic C=0.25,89,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9369747899159663,0.9375370661084945
Logistic C=0.25,89,0.1,31,0.3,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9369747899159663,0.9375370661084945
Logistic C=0.05,62,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9327731092436975,0.9460622710622708
Logistic C=0.05,62,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9327731092436975,0.9460622710622708
Logistic C=0.1,14,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9327731092436975,0.9327330536957865
Logistic C=0.1,61,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9327731092436975,0.9217252828625007
Logistic C=0.1,61,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9327731092436975,0.9217252828625007
Logistic C=0.25,61,0.1,31,0.5,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9285714285714286,0.9242614528328812
Logistic C=0.25,61,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9285714285714286,0.9242614528328812
Logistic C=0.25,61,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9285714285714286,0.9242614528328812
Logistic C=0.25,79,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9285714285714286,0.9325396825396823
Logistic C=0.05,25,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9285714285714286,0.9324409925913684
Logistic C=0.05,25,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9285714285714286,0.9324409925913684
Logistic C=0.1,25,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9285714285714286,0.9309841161344918
Logistic C=0.25,25,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9285714285714286,0.9309841161344918
Logistic C=0.25,79,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.9325396825396823
Logistic C=0.25,79,0.1,31,0.35,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.9325396825396823
Logistic C=0.05,25,0.1,31,0.55,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9285714285714286,0.9324409925913684
Logistic C=0.05,24,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9243697478991597,0.8498840445269018
Logistic C=0.05,14,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9243697478991597,0.9197599157226486
Logistic C=0.25,53,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9243697478991597,0.9324259074259071
Logistic C=0.05,89,0.1,31,0.3,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9243697478991596,0.9024976675739611
Logistic C=0.25,58,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9243697478991596,0.9159641945356229
Logistic C=0.1,62,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9243697478991596,0.939928193499622
Logistic C=0.1,62,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9243697478991596,0.939928193499622
Logistic C=0.1,69,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9243697478991596,0.9433072374248843
Logistic C=0.25,58,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9243697478991596,0.9159641945356229
Logistic C=0.05,89,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9243697478991596,0.9024976675739611
Logistic C=0.25,58,0.1,31,0.55,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9243697478991596,0.9159641945356229
Logistic C=0.25,58,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9243697478991596,0.9159641945356229
Logistic C=0.05,33,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9201680672268908,0.8957354153782724
Logistic C=0.05,79,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9201680672268908,0.9272239198709786
Logistic C=0.1,53,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9201680672268908,0.9310014060014058
Logistic C=0.1,70,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268908,0.9333919186403656
Logistic C=0.1,70,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268908,0.9333919186403656
Logistic C=0.25,70,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268908,0.9333919186403656
Logistic C=0.05,40,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9201680672268908,0.9304611796871858
Logistic C=0.05,79,0.1,31,0.5,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9201680672268908,0.9272239198709786
Logistic C=0.05,79,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9201680672268908,0.9272239198709786
Logistic C=0.05,79,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9201680672268908,0.9272239198709786
Logistic C=0.05,13,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9201680672268907,0.8657329616916083
Logistic C=0.05,13,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9201680672268907,0.8657329616916083
Logistic C=0.05,60,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9201680672268907,0.9291147368038122
Logistic C=0.05,69,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268907,0.9419844861021329
Logistic C=0.05,69,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268907,0.9419844861021329
Logistic C=0.05,69,0.1,31,0.3,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268907,0.9419844861021329
Logistic C=0.05,77,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268907,0.9410173160173159
Logistic C=0.1,58,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9201680672268907,0.9179792429792428
Logistic C=0.1,58,0.1,31,0.5,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9201680672268907,0.9179792429792428
Logistic C=0.1,58,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9201680672268907,0.9179792429792428
Logistic C=0.05,53,0.1,31,0.6,0.8064516129032258,0.9,0.6428571428571429,0.75,0.9201680672268907,0.9285568598068596
Logistic C=0.1,33,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546219,0.8906987853416424
Logistic C=0.1,33,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546219,0.8906987853416424
Logistic C=0.05,92,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9159663865546218,0.8723346932933398
Logistic C=0.1,19,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546218,0.9174492372706657
Logistic C=0.1,60,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546218,0.9275762752653507
Logistic C=0.1,88,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546218,0.9046546707260992
Logistic C=0.25,75,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9159663865546218,0.936032105149752
Logistic C=0.1,60,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9159663865546218,0.9275762752653507
Logistic C=0.1,77,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9159663865546218,0.9391821946169769
Logistic C=0.1,88,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9159663865546218,0.9046546707260992
Logistic C=0.1,88,0.1,31,0.6,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9159663865546218,0.9046546707260992
Logistic C=0.25,75,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9159663865546218,0.936032105149752
Logistic C=0.25,63,0.1,31,0.5,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9159663865546218,0.8623290225180982
Logistic C=0.25,63,0.1,31,0.55,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9159663865546218,0.8623290225180982
Logistic C=0.05,92,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9159663865546218,0.8723346932933398
Logistic C=0.05,43,0.1,31,0.55,0.8064516129032258,1.0,0.5714285714285714,0.7272727272727273,0.9159663865546218,0.9197013512802985
Logistic C=0.05,58,0.1,31,0.55,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.911764705882353,0.9128831694621167
Logistic C=0.25,13,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823529,0.8730078453292739
Logistic C=0.25,19,0.1,31,0.5,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823529,0.9074921239905711
Logistic C=0.25,33,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823529,0.8887225007566621
Logistic C=0.25,33,0.1,31,0.3,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823529,0.8887225007566621
Logistic C=0.25,88,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823529,0.9034451659451659
Logistic C=0.1,30,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9117647058823529,0.9348005780561559
Logistic C=0.25,88,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9117647058823529,0.9034451659451659
Logistic C=0.25,88,0.1,31,0.6,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9117647058823529,0.9034451659451659
Logistic C=0.1,40,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9117647058823529,0.9248746867167918
Logistic C=0.25,13,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9117647058823529,0.8730078453292739
Logistic C=0.25,40,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9117647058823529,0.9248746867167918
Logistic C=0.1,63,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9117647058823528,0.8587575939466695
Logistic C=0.1,92,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9117647058823528,0.8684656456742923
Logistic C=0.25,60,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9117647058823528,0.9329975579975578
Logistic C=0.25,60,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9117647058823528,0.9329975579975578
Logistic C=0.1,63,0.1,31,0.55,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9117647058823528,0.8587575939466695
Logistic C=0.05,88,0.1,31,0.5,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.907563025210084,0.8951617826617826
Logistic C=0.05,88,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.907563025210084,0.8951617826617826
Logistic C=0.05,50,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.8933443494961579
Logistic C=0.05,67,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.9188355504144976
Logistic C=0.05,88,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.8951617826617826
Logistic C=0.1,12,0.1,31,0.3,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.9315252416756175
Logistic C=0.1,43,0.1,31,0.35,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.9089870655660128
Logistic C=0.1,75,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.930282436861384
Logistic C=0.1,81,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.9118464868464866
Logistic C=0.25,77,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.907563025210084,0.9359770664118487
Logistic C=0.05,67,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.907563025210084,0.9188355504144976
Logistic C=0.05,88,0.1,31,0.6,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.907563025210084,0.8951617826617826
Logistic C=0.1,43,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.907563025210084,0.9089870655660128
Logistic C=0.1,81,0.1,31,0.5,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.907563025210084,0.9118464868464866
Logistic C=0.1,81,0.1,31,0.55,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.907563025210084,0.9118464868464866
Logistic C=0.05,67,0.1,31,0.55,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.907563025210084,0.9188355504144976
Logistic C=0.1,43,0.1,31,0.5,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.907563025210084,0.9089870655660128
Logistic C=0.25,59,0.1,31,0.5,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.907563025210084,0.9058080808080806
Logistic C=0.25,59,0.1,31,0.45,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.907563025210084,0.9058080808080806
Logistic C=0.1,43,0.1,31,0.55,0.8064516129032258,0.9,0.6428571428571429,0.75,0.907563025210084,0.9089870655660128
Logistic C=0.25,59,0.1,31,0.6,0.8064516129032258,0.9,0.6428571428571429,0.75,0.907563025210084,0.9058080808080806
Logistic C=0.25,24,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.9075630252100839,0.8047451556380129
Logistic C=0.25,24,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9075630252100839,0.8047451556380129
Logistic C=0.25,92,0.1,31,0.4,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9033613445378151,0.8743249630854671
Logistic C=0.25,92,0.1,31,0.35,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.9033613445378151,0.8743249630854671
Logistic C=0.05,56,0.1,31,0.4,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9033613445378151,0.9130705733190203
Logistic C=0.05,81,0.1,31,0.45,0.8064516129032258,0.75,0.8571428571428571,0.8,0.9033613445378151,0.9051709541412056
Logistic C=0.05,56,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9130705733190203
Logistic C=0.1,56,0.1,31,0.4,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9172877846790888
Logistic C=0.1,56,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9172877846790888
Logistic C=0.1,67,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9146947636650151
Logistic C=0.25,81,0.1,31,0.5,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9098702022615064
Logistic C=0.25,81,0.1,31,0.55,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9033613445378151,0.9098702022615064
Logistic C=0.1,67,0.1,31,0.6,0.8064516129032258,0.8333333333333334,0.7142857142857143,0.7692307692307693,0.9033613445378151,0.9146947636650151
Logistic C=0.1,50,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.8991596638655462,0.8796279933884975
Logistic C=0.1,50,0.1,31,0.55,0.8064516129032258,0.75,0.8571428571428571,0.8,0.8991596638655462,0.8796279933884975
Logistic C=0.25,56,0.1,31,0.45,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8991596638655462,0.9160858189429617
Logistic C=0.05,63,0.1,31,0.35,0.8064516129032258,0.7,1.0,0.8235294117647058,0.8991596638655461,0.848165408354484
Logistic C=0.05,63,0.1,31,0.45,0.8064516129032258,0.7222222222222222,0.9285714285714286,0.8125,0.8991596638655461,0.848165408354484
Logistic C=0.05,63,0.1,31,0.5,0.8064516129032258,0.75,0.8571428571428571,0.8,0.8991596638655461,0.848165408354484
Logistic C=0.05,63,0.1,31,0.55,0.8064516129032258,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.8991596638655461,0.848165408354484
